151.00,5.000,18.124,6.665,6.665,0.124,0.000,1.0000,25.000,8.351,11.459,501.98
156.00,5.000,18.120,6.669,6.669,0.120,0.000,1.0000,25.000,8.397,11.451,503.77
161.00,5.000,18.115,6.672,6.672,0.115,0.000,1.0000,25.000,8.443,11.443,505.54
166.00,5.000,18.111,6.675,6.675,0.111,0.000,1.0000,25.000,8.489,11.436,507.29
171.00,5.000,18.106,6.678,6.678,0.106,0.000,1.0000,25.000,8.534,11.428,509.04
176.00,5.000,18.102,6.681,6.681,0.102,0.000,1.0000,25.000,8.580,11.420,510.77
181.00,5.000,18.097,6.684,6.684,0.097,0.000,1.0000,25.000,8.625,11.413,512.48
186.00,5.000,18.092,6.687,6.687,0.092,0.000,1.0000,25.000,8.670,11.405,514.19
191.00,5.000,18.088,6.690,6.690,0.088,0.000,1.0000,25.000,8.714,11.398,515.88
196.00,5.000,18.083,6.693,6.693,0.083,0.000,1.0000,25.000,8.759,11.390,517.55
201.00,5.000,18.079,6.696,6.696,0.079,0.000,1.0000,25.000,8.803,11.383,519.22
206.00,5.000,18.074,6.699,6.699,0.074,0.000,1.0000,25.000,8.847,11.375,520.87
211.00,5.000,18.069,6.701,6.701,0.069,0.000,1.0000,25.000,8.890,11.368,522.50
216.00,5.000,18.065,6.704,6.704,0.065,0.000,1.0000,25.000,8.934,11.361,524.13
221.00,5.000,18.060,6.706,6.706,0.060,0.000,1.0000,25.000,8.977,11.353,525.74
226.00,5.000,18.055,6.709,6.709,0.055,0.000,1.0000,25.000,9.020,11.346,527.34
231.00,5.000,18.050,6.711,6.711,0.050,0.000,1.0000,25.000,9.063,11.339,528.93
236.00,5.000,18.046,6.714,6.714,0.046,0.000,1.0000,25.000,9.106,11.332,530.50
241.00,5.000,18.041,6.716,6.716,0.041,0.000,1.0000,25.000,9.148,11.325,532.07
246.00,5.000,18.036,6.719,6.719,0.036,0.000,1.0000,25.000,9.190,11.317,533.62
251.00,5.000,18.031,6.721,6.721,0.031,0.000,1.0000,25.000,9.232,11.310,535.16
256.00,5.000,18.026,6.723,6.723,0.026,0.000,1.0000,25.000,9.274,11.303,536.68
261.00,5.000,18.022,6.725,6.725,0.022,0.000,1.0000,25.000,9.316,11.296,538.20
266.00,5.000,18.017,6.727,6.727,0.017,0.000,1.0000,25.000,9.357,11.289,539.70
271.00,5.000,18.012,6.730,6.730,0.012,0.000,1.0000,25.000,9.398,11.282,541.20
276.00,5.000,18.007,6.732,6.732,0.007,0.000,1.0000,25.000,9.439,11.275,542.68
